Name,User_Score,Critic_Score,Normalized_User_Score,Normalized_Critic_Score
LEGO Indiana Jones: The Original Adventures,7.6,76.0,0.7802197802197802,0.7411764705882353
PokéPark Wii: Pikachu's Adventure,7.2,62.0,0.7362637362637363,0.5764705882352941
WWE '12,6.9,72.0,0.7032967032967034,0.6941176470588235
Cabela's Dangerous Hunts,8.4,57.0,0.8681318681318682,0.5176470588235295
Grand Theft Auto V,7.9,96.0,0.8131868131868133,0.9764705882352941
Fallout: New Vegas,8.6,84.0,0.8901098901098901,0.8352941176470589
WWE SmackDown vs. Raw 2010,8.1,81.0,0.8351648351648352,0.8
Medal of Honor: Rising Sun,5.8,65.0,0.5824175824175825,0.611764705882353
Army of Two,7.3,74.0,0.7472527472527473,0.7176470588235294
Spore,5.3,84.0,0.5274725274725275,0.8352941176470589
Mario vs. Donkey Kong,8.0,81.0,0.8241758241758242,0.8
LEGO Star Wars III: The Clone Wars,7.3,76.0,0.7472527472527473,0.7411764705882353
Midnight Club 3: DUB Edition Remix,8.9,85.0,0.9230769230769231,0.8470588235294118
Tom Clancy's Ghost Recon: Jungle Storm,6.3,70.0,0.6373626373626373,0.6705882352941176
Bushido Blade,7.9,83.0,0.8131868131868133,0.8235294117647058
Mirror's Edge,7.6,79.0,0.7802197802197802,0.7764705882352941
Sonic the Hedgehog,4.1,43.0,0.3956043956043956,0.35294117647058826
NASCAR Thunder 2002,8.5,85.0,0.8791208791208791,0.8470588235294118
Your Shape: Fitness Evolved 2012,7.6,77.0,0.7802197802197802,0.7529411764705882
FIFA 14,5.8,88.0,0.5824175824175825,0.8823529411764706
Final Fantasy Tactics: The War of the Lions,8.0,88.0,0.8241758241758242,0.8823529411764706
Sniper: Ghost Warrior,5.8,45.0,0.5824175824175825,0.3764705882352941
Sonic Rush Adventure,8.2,78.0,0.8461538461538461,0.7647058823529411
Worldwide Soccer Manager 2009,8.1,83.0,0.8351648351648352,0.8235294117647058
Gauntlet: Dark Legacy,8.3,73.0,0.8571428571428572,0.7058823529411765
Medal of Honor Heroes 2,7.3,69.0,0.7472527472527473,0.6588235294117647
Bad Boys: Miami Takedown,3.4,43.0,0.31868131868131866,0.35294117647058826
Football Manager 2013,6.7,86.0,0.6813186813186813,0.8588235294117647
Medal of Honor: Warfighter,5.4,53.0,0.5384615384615385,0.47058823529411764
FIFA Soccer 10,7.9,83.0,0.8131868131868133,0.8235294117647058
Donkey Konga,8.3,76.0,0.8571428571428572,0.7411764705882353
Call of Duty 4: Modern Warfare,8.5,92.0,0.8791208791208791,0.9294117647058824
Tak and the Power of Juju,9.0,68.0,0.9340659340659341,0.6470588235294118
WWE 2K15,5.1,62.0,0.5054945054945055,0.5764705882352941
Tenchu: Wrath of Heaven,8.4,79.0,0.8681318681318682,0.7764705882352941
Shadow of the Colossus,9.1,91.0,0.945054945054945,0.9176470588235294
Brave Fencer Musashi,8.5,81.0,0.8791208791208791,0.8
Ninja Gaiden Sigma,7.5,88.0,0.7692307692307693,0.8823529411764706
WWE 2K14,7.5,74.0,0.7692307692307693,0.7176470588235294
Pokemon Rumble Blast,7.1,56.0,0.7252747252747253,0.5058823529411764
007: Quantum of Solace,6.6,65.0,0.6703296703296703,0.611764705882353
Dance Dance Revolution Extreme 2,9.0,76.0,0.9340659340659341,0.7411764705882353
The Lord of the Rings: The Return of the King,9.1,84.0,0.945054945054945,0.8352941176470589
Hot Shots Golf: Out of Bounds,8.8,81.0,0.9120879120879122,0.8
Sunset Overdrive,7.7,81.0,0.7912087912087913,0.8
Mobile Suit Gundam: Federation vs. Zeon,8.8,73.0,0.9120879120879122,0.7058823529411765
Naruto Shippuden: Ultimate Ninja Storm 4,8.2,79.0,0.8461538461538461,0.7764705882352941
MechAssault,8.0,87.0,0.8241758241758242,0.8705882352941177
Cars,4.7,50.0,0.46153846153846156,0.43529411764705883
Watch Dogs 2,7.8,83.0,0.8021978021978022,0.8235294117647058
LEGO Star Wars III: The Clone Wars,6.1,67.0,0.6153846153846154,0.6352941176470588
Tom Clancy's Rainbow Six 3: Black Arrow,8.6,84.0,0.8901098901098901,0.8352941176470589
Mirror's Edge,7.8,79.0,0.8021978021978022,0.7764705882352941
Guitar Hero 5,6.8,85.0,0.6923076923076923,0.8470588235294118
Alien: Isolation,8.1,79.0,0.8351648351648352,0.7764705882352941
Fantasy Life,8.6,73.0,0.8901098901098901,0.7058823529411765
SingStar,5.9,82.0,0.5934065934065935,0.8117647058823529
The Legend of Zelda: Tri Force Heroes,7.6,73.0,0.7802197802197802,0.7058823529411765
Supercar Street Challenge,7.6,57.0,0.7802197802197802,0.5176470588235295
Rabbids Go Home,8.3,78.0,0.8571428571428572,0.7647058823529411
ModNation Racers,8.4,82.0,0.8681318681318682,0.8117647058823529
SOCOM: U.S. Navy SEALs Fireteam Bravo,8.6,82.0,0.8901098901098901,0.8117647058823529
Rocksmith,8.3,80.0,0.8571428571428572,0.788235294117647
Call Of Duty 2: Big Red One,5.1,78.0,0.5054945054945055,0.7647058823529411
Rocksmith,8.2,77.0,0.8461538461538461,0.7529411764705882
Guitar Hero 5,2.6,71.0,0.23076923076923078,0.6823529411764706
Worldwide Soccer Manager 2008,8.0,86.0,0.8241758241758242,0.8588235294117647
Yakuza 3,8.1,79.0,0.8351648351648352,0.7764705882352941
Persona 4: Golden,9.2,93.0,0.956043956043956,0.9411764705882353
Spider-Man 2,8.3,83.0,0.8571428571428572,0.8235294117647058
Crackdown 2,6.0,70.0,0.6043956043956045,0.6705882352941176
The Beatles: Rock Band,8.7,88.0,0.901098901098901,0.8823529411764706
Dragon Age II,4.5,79.0,0.43956043956043955,0.7764705882352941
Counter-Strike,7.6,74.0,0.7802197802197802,0.7176470588235294
Guitar Hero Encore: Rocks The 80s,6.3,69.0,0.6373626373626373,0.6588235294117647
Fight Night Champion,7.3,84.0,0.7472527472527473,0.8352941176470589
Rock Band,6.8,82.0,0.6923076923076923,0.8117647058823529
Tom Clancy's Splinter Cell: Chaos Theory,9.0,94.0,0.9340659340659341,0.9529411764705882
Pikmin 3,8.7,87.0,0.901098901098901,0.8705882352941177
WWE 2K14,7.7,75.0,0.7912087912087913,0.7294117647058823
Dragon Ball: XenoVerse,7.7,69.0,0.7912087912087913,0.6588235294117647
Castlevania: Lords of Shadow,8.0,85.0,0.8241758241758242,0.8470588235294118
Plants vs. Zombies,7.4,81.0,0.7582417582417583,0.8
Tales of Symphonia,8.5,86.0,0.8791208791208791,0.8588235294117647
LEGO City Undercover,8.2,80.0,0.8461538461538461,0.788235294117647
Need for Speed: ProStreet,6.9,61.0,0.7032967032967034,0.5647058823529412
GRID,8.1,87.0,0.8351648351648352,0.8705882352941177
Medal of Honor: Airborne,6.7,73.0,0.6813186813186813,0.7058823529411765
Star Ocean: The Second Story,8.5,80.0,0.8791208791208791,0.788235294117647
NCAA Football 14,5.8,77.0,0.5824175824175825,0.7529411764705882
Yakuza 2,8.1,77.0,0.8351648351648352,0.7529411764705882
Guitar Hero 5,5.7,86.0,0.5714285714285715,0.8588235294117647
Dragon Ball Z: The Legacy of Goku II,8.9,75.0,0.9230769230769231,0.7294117647058823
NERF N-Strike,4.4,66.0,0.4285714285714286,0.6235294117647059
NFL 2K1,6.0,97.0,0.6043956043956045,0.9882352941176471
Untold Legends: Brotherhood of the Blade,7.6,68.0,0.7802197802197802,0.6470588235294118
Project CARS,6.6,83.0,0.6703296703296703,0.8235294117647058
Madden NFL 2004,8.3,92.0,0.8571428571428572,0.9294117647058824
Sonic and the Black Knight,6.9,54.0,0.7032967032967034,0.4823529411764706
The Godfather,8.3,75.0,0.8571428571428572,0.7294117647058823
Sonic Free Riders,2.1,47.0,0.17582417582417584,0.4
Star Wars: Bounty Hunter,8.3,65.0,0.8571428571428572,0.611764705882353
WWE SmackDown vs. Raw 2011,6.9,74.0,0.7032967032967034,0.7176470588235294
NCAA Football 13,5.5,76.0,0.5494505494505495,0.7411764705882353
Skate 2,8.0,84.0,0.8241758241758242,0.8352941176470589
NASCAR Thunder 2004,8.9,88.0,0.9230769230769231,0.8823529411764706
Namco Museum Battle Collection,7.2,73.0,0.7362637362637363,0.7058823529411765
Empire: Total War,6.9,90.0,0.7032967032967034,0.9058823529411765
Virtua Fighter 5,7.4,85.0,0.7582417582417583,0.8470588235294118
Dante's Inferno,7.5,75.0,0.7692307692307693,0.7294117647058823
Tom Clancy's Ghost Recon 2,6.0,58.0,0.6043956043956045,0.5294117647058824
Forza Horizon 3,7.4,91.0,0.7582417582417583,0.9176470588235294
Star Wars: The Force Unleashed,8.1,70.0,0.8351648351648352,0.6705882352941176
Dragon Ball Z: Taiketsu,6.1,40.0,0.6153846153846154,0.3176470588235294
Star Fox: Assault,8.1,67.0,0.8351648351648352,0.6352941176470588
Plants vs. Zombies: Garden Warfare,7.3,69.0,0.7472527472527473,0.6588235294117647
The Simpsons Game,6.7,59.0,0.6813186813186813,0.5411764705882353
LEGO Star Wars II: The Original Trilogy,5.0,47.0,0.4945054945054945,0.4
Call of Duty 3,7.4,82.0,0.7582417582417583,0.8117647058823529
FIFA Soccer 11,7.3,73.0,0.7472527472527473,0.7058823529411765
Prince of Persia,7.3,85.0,0.7472527472527473,0.8470588235294118
Tomb Raider: Underworld,6.6,76.0,0.6703296703296703,0.7411764705882353
Pro Evolution Soccer 2008,7.8,76.0,0.8021978021978022,0.7411764705882353
SoulCalibur III,8.4,86.0,0.8681318681318682,0.8588235294117647
Tiger Woods PGA Tour 10,8.8,88.0,0.9120879120879122,0.8823529411764706
World Tour Soccer,5.6,70.0,0.5604395604395604,0.6705882352941176
Naruto: Ultimate Ninja Storm,8.6,75.0,0.8901098901098901,0.7294117647058823
Lightning Returns: Final Fantasy XIII,5.9,66.0,0.5934065934065935,0.6235294117647059
Mortal Kombat: Armageddon,8.5,75.0,0.8791208791208791,0.7294117647058823
Freekstyle,7.3,81.0,0.7472527472527473,0.8
Grand Theft Auto: Chinatown Wars,7.3,90.0,0.7472527472527473,0.9058823529411765
Spore Creatures,6.5,65.0,0.6593406593406593,0.611764705882353
The Orange Box,8.4,89.0,0.8681318681318682,0.8941176470588236
DJ Hero,8.0,84.0,0.8241758241758242,0.8352941176470589
Bully: Scholarship Edition,8.3,80.0,0.8571428571428572,0.788235294117647
NBA Street V3,8.7,89.0,0.901098901098901,0.8941176470588236
Hulk,8.3,71.0,0.8571428571428572,0.6823529411764706
Overwatch,5.6,91.0,0.5604395604395604,0.9176470588235294
Aliens vs Predator,7.3,64.0,0.7472527472527473,0.6
Skylanders Giants,6.3,77.0,0.6373626373626373,0.7529411764705882
Diablo II: Lord of Destruction,9.1,87.0,0.945054945054945,0.8705882352941177
Endless Ocean,8.1,72.0,0.8351648351648352,0.6941176470588235
Spider-Man 2,7.7,65.0,0.7912087912087913,0.611764705882353
Seek and Destroy,8.8,63.0,0.9120879120879122,0.5882352941176471
Darksiders,7.9,83.0,0.8131868131868133,0.8235294117647058
Mercenaries 2: World in Flames,7.2,72.0,0.7362637362637363,0.6941176470588235
Warhawk,8.4,84.0,0.8681318681318682,0.8352941176470589
DiRT 3,7.1,87.0,0.7252747252747253,0.8705882352941177
Sega Superstars Tennis,7.0,71.0,0.7142857142857143,0.6823529411764706
DiRT,8.0,83.0,0.8241758241758242,0.8235294117647058
Call of Duty 4: Modern Warfare,6.9,75.0,0.7032967032967034,0.7294117647058823
Resident Evil: The Darkside Chronicles,8.0,75.0,0.8241758241758242,0.7294117647058823
SOCOM: U.S. Navy SEALs Fireteam Bravo 2,9.0,81.0,0.9340659340659341,0.8
NBA 2K3,8.0,89.0,0.8241758241758242,0.8941176470588236
LEGO The Lord of the Rings,8.3,82.0,0.8571428571428572,0.8117647058823529
The Simpsons: Road Rage,8.3,61.0,0.8571428571428572,0.5647058823529412
Dave Mirra Freestyle BMX,8.4,82.0,0.8681318681318682,0.8117647058823529
EA Sports UFC,6.1,70.0,0.6153846153846154,0.6705882352941176
Forza Motorsport,7.6,92.0,0.7802197802197802,0.9294117647058824
Virtua Tennis 3,7.9,80.0,0.8131868131868133,0.788235294117647
MVP Baseball 2003,8.9,81.0,0.9230769230769231,0.8
Legacy of Kain: Soul Reaver,9.0,91.0,0.9340659340659341,0.9176470588235294
WWE SmackDown vs. Raw 2010,8.4,80.0,0.8681318681318682,0.788235294117647
Sleeping Dogs,7.7,83.0,0.7912087912087913,0.8235294117647058
Naruto: Clash of Ninja 2,8.9,74.0,0.9230769230769231,0.7176470588235294
Dance Dance Revolution SuperNOVA,8.7,73.0,0.901098901098901,0.7058823529411765
Aliens vs Predator,7.3,65.0,0.7472527472527473,0.611764705882353
F-Zero: Maximum Velocity,8.5,86.0,0.8791208791208791,0.8588235294117647
Sonic the Hedgehog,4.4,46.0,0.4285714285714286,0.38823529411764707
Need for Speed: Most Wanted,8.8,83.0,0.9120879120879122,0.8235294117647058
The Simpsons Game,7.7,71.0,0.7912087912087913,0.6823529411764706
F1 2012,7.5,81.0,0.7692307692307693,0.8
Brink,5.8,68.0,0.5824175824175825,0.6470588235294118
MX vs. ATV Unleashed,8.4,79.0,0.8681318681318682,0.7764705882352941
WipEout Pure,7.9,88.0,0.8131868131868133,0.8823529411764706
UFC Undisputed 3,7.4,86.0,0.7582417582417583,0.8588235294117647
LEGO Pirates of the Caribbean: The Video Game,7.0,73.0,0.7142857142857143,0.7058823529411765
Tom Clancy's Ghost Recon Advanced Warfighter 2,8.1,84.0,0.8351648351648352,0.8352941176470589
Super Princess Peach,7.6,75.0,0.7802197802197802,0.7294117647058823
Guinness World Records: The Videogame,7.0,67.0,0.7142857142857143,0.6352941176470588
NCAA March Madness 2004,8.8,82.0,0.9120879120879122,0.8117647058823529
The Legend of Zelda: Twilight Princess HD,8.4,86.0,0.8681318681318682,0.8588235294117647
LEGO Indiana Jones: The Original Adventures,7.7,77.0,0.7912087912087913,0.7529411764705882
Tomb Raider,8.5,86.0,0.8791208791208791,0.8588235294117647
Street Fighter Alpha 3,8.5,93.0,0.8791208791208791,0.9411764705882353
MySims Agents,8.6,78.0,0.8901098901098901,0.7647058823529411
MotorStorm: Arctic Edge,8.8,79.0,0.9120879120879122,0.7764705882352941
FIFA Soccer 08,6.1,65.0,0.6153846153846154,0.611764705882353
Tiger Woods PGA Tour 08,7.0,72.0,0.7142857142857143,0.6941176470588235
Dragon Ball Z: Budokai Tenkaichi 3,8.4,72.0,0.8681318681318682,0.6941176470588235
Shrek 2,6.4,70.0,0.6483516483516484,0.6705882352941176
NBA 2K17,6.2,90.0,0.6263736263736264,0.9058823529411765
Tom Clancy's Ghost Recon Advanced Warfighter 2,8.1,86.0,0.8351648351648352,0.8588235294117647
Sonic Unleashed,7.9,54.0,0.8131868131868133,0.4823529411764706
Disney Universe,6.0,61.0,0.6043956043956045,0.5647058823529412
Dance on Broadway,3.3,48.0,0.3076923076923077,0.4117647058823529
LEGO Indiana Jones 2: The Adventure Continues,7.4,71.0,0.7582417582417583,0.6823529411764706
Bulletstorm,7.6,84.0,0.7802197802197802,0.8352941176470589
Skylanders SWAP Force,5.3,83.0,0.5274725274725275,0.8235294117647058
Madden NFL 07,8.7,83.0,0.901098901098901,0.8235294117647058
Sonic Generations,6.9,66.0,0.7032967032967034,0.6235294117647059
Rock Band 2,7.7,92.0,0.7912087912087913,0.9294117647058824
Harry Potter and the Prisoner of Azkaban,8.7,70.0,0.901098901098901,0.6705882352941176
Pokemon Conquest,8.2,80.0,0.8461538461538461,0.788235294117647
Wall-E,3.6,51.0,0.34065934065934067,0.4470588235294118
Naruto: Clash of Ninja Revolution,8.0,74.0,0.8241758241758242,0.7176470588235294
Ace Combat 6: Fires of Liberation,7.9,80.0,0.8131868131868133,0.788235294117647
The Simpsons Game,6.1,64.0,0.6153846153846154,0.6
Ninja Gaiden II,8.0,81.0,0.8241758241758242,0.8
Assassin's Creed: Rogue,7.3,72.0,0.7472527472527473,0.6941176470588235
Rayman Legends,8.5,90.0,0.8791208791208791,0.9058823529411765
Prince of Persia,7.0,81.0,0.7142857142857143,0.8
Monster Rancher,8.3,86.0,0.8571428571428572,0.8588235294117647
ZombiU,7.7,77.0,0.7912087912087913,0.7529411764705882
Pokken Tournament,8.0,76.0,0.8241758241758242,0.7411764705882353
Ford Racing 2,8.0,51.0,0.8241758241758242,0.4470588235294118
NERF N-Strike Elite,4.5,67.0,0.43956043956043955,0.6352941176470588
God of War: Ghost of Sparta,8.4,86.0,0.8681318681318682,0.8588235294117647
SoulCalibur II,8.9,92.0,0.9230769230769231,0.9294117647058824
Dynasty Warriors 3: Xtreme Legends,9.3,72.0,0.9670329670329672,0.6941176470588235
Rayman Origins,8.4,87.0,0.8681318681318682,0.8705882352941177
NFL Fever 2002,8.5,79.0,0.8791208791208791,0.7764705882352941
Just Dance 2014,7.8,79.0,0.8021978021978022,0.7764705882352941
NCAA Football 12,6.6,82.0,0.6703296703296703,0.8117647058823529
UFC Undisputed 3,7.6,85.0,0.7802197802197802,0.8470588235294118
Kirby: Mass Attack,8.6,83.0,0.8901098901098901,0.8235294117647058
Haze,6.5,55.0,0.6593406593406593,0.49411764705882355
Oddworld: Abe's Exoddus,9.1,88.0,0.945054945054945,0.8823529411764706
The Bouncer,8.0,66.0,0.8241758241758242,0.6235294117647059
DiRT 2,8.2,87.0,0.8461538461538461,0.8705882352941177
Guitar Hero: Aerosmith,5.0,70.0,0.4945054945054945,0.6705882352941176
Shadow The Hedgehog,6.6,51.0,0.6703296703296703,0.4470588235294118
EyePet,8.2,70.0,0.8461538461538461,0.6705882352941176
Apollo Justice: Ace Attorney,8.1,78.0,0.8351648351648352,0.7647058823529411
Ace Combat X: Skies of Deception,8.3,75.0,0.8571428571428572,0.7294117647058823
Dark Souls,8.4,89.0,0.8681318681318682,0.8941176470588236
Midnight Club: LA Remix,8.7,79.0,0.901098901098901,0.7764705882352941
Pro Evolution Soccer 2008,6.8,80.0,0.6923076923076923,0.788235294117647
FIFA Soccer 10,6.2,75.0,0.6263736263736264,0.7294117647058823
Tales of Graces f,8.2,77.0,0.8461538461538461,0.7529411764705882
Fallout 3,7.9,91.0,0.8131868131868133,0.9176470588235294
Mario Party Advance,5.4,54.0,0.5384615384615385,0.4823529411764706
Zoo Tycoon DS,6.6,44.0,0.6703296703296703,0.36470588235294116
WWE SmackDown vs Raw 2008,5.9,59.0,0.5934065934065935,0.5411764705882353
Dead Space 3,6.4,78.0,0.6483516483516484,0.7647058823529411
Suikoden III,7.7,86.0,0.7912087912087913,0.8588235294117647
Tom Clancy's Splinter Cell: Blacklist,7.5,82.0,0.7692307692307693,0.8117647058823529
NBA 2K10,7.6,82.0,0.7802197802197802,0.8117647058823529
NCAA Football 06,8.3,87.0,0.8571428571428572,0.8705882352941177
Grand Theft Auto: San Andreas,8.9,93.0,0.9230769230769231,0.9411764705882353
Madden NFL 08,5.3,81.0,0.5274725274725275,0.8
Fire Emblem,9.2,88.0,0.956043956043956,0.8823529411764706
Brutal Legend,8.0,82.0,0.8241758241758242,0.8117647058823529
Disney Infinity,5.9,75.0,0.5934065934065935,0.7294117647058823
NHL 2004,7.6,85.0,0.7802197802197802,0.8470588235294118
Grand Theft Auto: Vice City Stories,7.9,75.0,0.8131868131868133,0.7294117647058823
FIFA Soccer 2005,8.7,81.0,0.901098901098901,0.8
Mass Effect 3,5.5,89.0,0.5494505494505495,0.8941176470588236
Cars,2.1,54.0,0.17582417582417584,0.4823529411764706
Band Hero,6.6,79.0,0.6703296703296703,0.7764705882352941
Skylanders: Spyro's Adventure,5.2,78.0,0.5164835164835165,0.7647058823529411
LEGO Harry Potter: Years 5-7,7.9,77.0,0.8131868131868133,0.7529411764705882
LEGO Star Wars II: The Original Trilogy,9.1,84.0,0.945054945054945,0.8352941176470589
Medal of Honor: Underground,9.0,86.0,0.9340659340659341,0.8588235294117647
Dark Cloud 2,9.1,87.0,0.945054945054945,0.8705882352941177
Far Cry 3,8.2,88.0,0.8461538461538461,0.8823529411764706
Evolve,4.3,76.0,0.4175824175824176,0.7411764705882353
Dead Space 3,6.4,76.0,0.6483516483516484,0.7411764705882353
NHL 2001,8.1,85.0,0.8351648351648352,0.8470588235294118
Farming Simulator 2013,7.5,65.0,0.7692307692307693,0.611764705882353
Guitar Hero: Warriors of Rock,7.5,77.0,0.7692307692307693,0.7529411764705882
de Blob,8.6,82.0,0.8901098901098901,0.8117647058823529
Shinobi,7.9,71.0,0.8131868131868133,0.6823529411764706
Mortal Kombat: Deadly Alliance,8.4,81.0,0.8681318681318682,0.8
The Witcher 2: Assassins of Kings,8.5,88.0,0.8791208791208791,0.8823529411764706
Sniper Elite V2,6.9,70.0,0.7032967032967034,0.6705882352941176
ESPN NBA 2K5,8.7,85.0,0.901098901098901,0.8470588235294118
Gangs of London,6.7,52.0,0.6813186813186813,0.4588235294117647
Mario Tennis Open,6.9,69.0,0.7032967032967034,0.6588235294117647
PilotWings Resort,7.4,71.0,0.7582417582417583,0.6823529411764706
World Championship Poker,7.7,60.0,0.7912087912087913,0.5529411764705883
My Weight Loss Coach,7.6,63.0,0.7802197802197802,0.5882352941176471
Tom Clancy's Splinter Cell: Chaos Theory,8.6,87.0,0.8901098901098901,0.8705882352941177
Sonic Unleashed,7.8,60.0,0.8021978021978022,0.5529411764705883
SpongeBob SquarePants: Battle for Bikini Bottom,8.6,71.0,0.8901098901098901,0.6823529411764706
PlayStation All-Stars Battle Royale,7.3,74.0,0.7472527472527473,0.7176470588235294
Pro Evolution Soccer 2014,4.1,78.0,0.3956043956043956,0.7647058823529411
Yakuza 4,8.0,78.0,0.8241758241758242,0.7647058823529411
Tom Clancy's Ghost Recon: Future Soldier,6.9,79.0,0.7032967032967034,0.7764705882352941
Kessen,8.4,75.0,0.8681318681318682,0.7294117647058823
Driver: San Francisco,7.7,79.0,0.7912087912087913,0.7764705882352941
Army of Two: The 40th Day,7.3,73.0,0.7472527472527473,0.7058823529411765
Lost Planet 2,6.9,68.0,0.7032967032967034,0.6470588235294118
LEGO Pirates of the Caribbean: The Video Game,7.1,73.0,0.7252747252747253,0.7058823529411765
Killzone,7.4,70.0,0.7582417582417583,0.6705882352941176
The SpongeBob SquarePants Movie,7.8,73.0,0.8021978021978022,0.7058823529411765
Star Fox 64 3D,8.2,81.0,0.8461538461538461,0.8
Castlevania: Lament of Innocence,8.4,79.0,0.8681318681318682,0.7764705882352941
Tom Clancy's Splinter Cell: Blacklist,7.7,84.0,0.7912087912087913,0.8352941176470589
Skylanders: Spyro's Adventure,4.8,77.0,0.4725274725274725,0.7529411764705882
Phantasy Star Portable,7.8,64.0,0.8021978021978022,0.6
WWE SmackDown vs. Raw 2009,7.0,78.0,0.7142857142857143,0.7647058823529411
NCAA Football 10,6.7,83.0,0.6813186813186813,0.8235294117647058
Brutal Legend,7.6,83.0,0.7802197802197802,0.8235294117647058
Tony Hawk: RIDE,4.5,47.0,0.43956043956043955,0.4
Bully,9.1,87.0,0.945054945054945,0.8705882352941177
Prince of Persia: The Sands of Time,7.8,92.0,0.8021978021978022,0.9294117647058824
MLB 06: The Show,8.9,83.0,0.9230769230769231,0.8235294117647058
NHL 2003,6.8,79.0,0.6923076923076923,0.7764705882352941
Naruto Shippuden: Ultimate Ninja Storm 3,7.9,77.0,0.8131868131868133,0.7529411764705882
EA Sports UFC 2,6.2,79.0,0.6263736263736264,0.7764705882352941
The Sims 2,6.1,70.0,0.6153846153846154,0.6705882352941176
Tony Hawk's Pro Skater 4,8.5,90.0,0.8791208791208791,0.9058823529411765
Dragon Age: Inquisition,6.9,85.0,0.7032967032967034,0.8470588235294118
White Knight Chronicles: International Edition,7.5,64.0,0.7692307692307693,0.6
SingStar Abba,5.5,70.0,0.5494505494505495,0.6705882352941176
Kirby: Planet Robobot,8.7,81.0,0.901098901098901,0.8
Guitar Hero: Metallica,8.6,85.0,0.8901098901098901,0.8470588235294118
Teenage Mutant Ninja Turtles,8.8,71.0,0.9120879120879122,0.6823529411764706
Bayonetta,8.0,90.0,0.8241758241758242,0.9058823529411765
MLB 07: The Show,8.6,83.0,0.8901098901098901,0.8235294117647058
Cars,7.0,71.0,0.7142857142857143,0.6823529411764706
Build-A-Bear Workshop,4.8,61.0,0.4725274725274725,0.5647058823529412
Kingdom Hearts Re:coded,7.0,66.0,0.7142857142857143,0.6235294117647059
Operation Flashpoint: Dragon Rising,7.8,77.0,0.8021978021978022,0.7529411764705882
Lego Batman 3: Beyond Gotham,7.1,73.0,0.7252747252747253,0.7058823529411765
Wipeout: In The Zone,5.6,39.0,0.5604395604395604,0.3058823529411765
Brothers in Arms: Hell's Highway,8.0,76.0,0.8241758241758242,0.7411764705882353
The LEGO Movie Videogame,6.8,80.0,0.6923076923076923,0.788235294117647
Assassin's Creed III,6.2,80.0,0.6263736263736264,0.788235294117647
Borderlands 2,8.2,89.0,0.8461538461538461,0.8941176470588236
Teenage Mutant Ninja Turtles,8.7,59.0,0.901098901098901,0.5411764705882353
Disney Magical World,7.5,71.0,0.7692307692307693,0.6823529411764706
Top Gun: Combat Zones,3.3,63.0,0.3076923076923077,0.5882352941176471
NCAA Football 11,7.1,86.0,0.7252747252747253,0.8588235294117647
007: The World is not Enough,6.7,61.0,0.6813186813186813,0.5647058823529412
Phoenix Wright: Ace Attorney,9.2,81.0,0.956043956043956,0.8
MLB 15: The Show,7.8,80.0,0.8021978021978022,0.788235294117647
South Park: The Stick of Truth,8.5,85.0,0.8791208791208791,0.8470588235294118
South Park: The Stick of Truth,8.4,82.0,0.8681318681318682,0.8117647058823529
MLB 12: The Show,7.5,87.0,0.7692307692307693,0.8705882352941177
SpongeBob SquarePants: The Yellow Avenger,6.4,48.0,0.6483516483516484,0.4117647058823529
Dante's Inferno,7.7,73.0,0.7912087912087913,0.7058823529411765
Wii Play: Motion,6.1,60.0,0.6153846153846154,0.5529411764705883
WWE SmackDown vs. Raw 2009,7.1,79.0,0.7252747252747253,0.7764705882352941
Sonic Riders,8.0,59.0,0.8241758241758242,0.5411764705882353
Blue Dragon,7.8,79.0,0.8021978021978022,0.7764705882352941
Harvest Moon 3D: A New Beginning,8.2,74.0,0.8461538461538461,0.7176470588235294
Kung Fu Panda,6.7,70.0,0.6813186813186813,0.6705882352941176
EA Sports Active 2,5.4,78.0,0.5384615384615385,0.7647058823529411
Knockout Kings 2002,8.1,76.0,0.8351648351648352,0.7411764705882353
Tom Clancy's EndWar,7.2,77.0,0.7362637362637363,0.7529411764705882
LEGO Harry Potter: Years 5-7,8.3,76.0,0.8571428571428572,0.7411764705882353
Tokyo Xtreme Racer 3,8.9,63.0,0.9230769230769231,0.5882352941176471
Xenoblade Chronicles,8.9,92.0,0.9230769230769231,0.9294117647058824
Colin McRae Rally 2.0,8.7,90.0,0.901098901098901,0.9058823529411765
Dynasty Warriors 7,7.4,57.0,0.7582417582417583,0.5176470588235295
NBA 2K14,5.7,86.0,0.5714285714285715,0.8588235294117647
SSX,6.8,81.0,0.6923076923076923,0.8
Sonic Riders: Zero Gravity,8.1,56.0,0.8351648351648352,0.5058823529411764
Sonic Mega Collection Plus,7.9,75.0,0.8131868131868133,0.7294117647058823
Operation Flashpoint: Dragon Rising,6.5,76.0,0.6593406593406593,0.7411764705882353
Tiger Woods PGA Tour 2002,7.6,80.0,0.7802197802197802,0.788235294117647
Lost Odyssey,8.3,78.0,0.8571428571428572,0.7647058823529411
Street Fighter V,3.4,77.0,0.31868131868131866,0.7529411764705882
Just Cause 3,7.0,71.0,0.7142857142857143,0.6823529411764706
MLB 2005,7.6,78.0,0.7802197802197802,0.7647058823529411
Marvel: Ultimate Alliance 2,7.3,73.0,0.7472527472527473,0.7058823529411765
Burnout Revenge,8.8,90.0,0.9120879120879122,0.9058823529411765
Crysis 3,6.7,76.0,0.6813186813186813,0.7411764705882353
