Name,User_Score,Critic_Score,Normalized_User_Score,Normalized_Critic_Score
EverQuest Online Adventures: Frontiers,8.5,77.0,0.8791208791208791,0.7529411764705882
Fairy Fencer F,7.4,65.0,0.7582417582417583,0.611764705882353
Shadows of the Damned,8.4,76.0,0.8681318681318682,0.7411764705882353
Phantasy Star Online Ver. 2,8.9,80.0,0.9230769230769231,0.788235294117647
Fight Club,4.4,36.0,0.4285714285714286,0.27058823529411763
Samurai Warriors: State of War,6.4,64.0,0.6483516483516484,0.6
Dragon Blade: Wrath of Fire,7.5,51.0,0.7692307692307693,0.4470588235294118
The Munchables,8.2,71.0,0.8461538461538461,0.6823529411764706
Close Combat: First to Fight,7.8,69.0,0.8021978021978022,0.6588235294117647
Indiana Jones and the Emperor's Tomb,8.6,73.0,0.8901098901098901,0.7058823529411765
Buffy the Vampire Slayer: Chaos Bleeds,8.9,72.0,0.9230769230769231,0.6941176470588235
Ty the Tasmanian Tiger,8.5,68.0,0.8791208791208791,0.6470588235294118
Heavy Fire: Afghanistan,3.3,39.0,0.3076923076923077,0.3058823529411765
Siren,7.8,72.0,0.8021978021978022,0.6941176470588235
NARC,2.8,51.0,0.25274725274725274,0.4470588235294118
Driver: San Francisco,7.0,80.0,0.7142857142857143,0.788235294117647
Shape Up,8.3,58.0,0.8571428571428572,0.5294117647058824
Star Trek: Legacy,5.5,64.0,0.5494505494505495,0.6
Amplitude,8.8,86.0,0.9120879120879122,0.8588235294117647
Disgaea DS,7.5,82.0,0.7692307692307693,0.8117647058823529
Gauntlet: Seven Sorrows,7.8,61.0,0.8021978021978022,0.5647058823529412
AirForce Delta Storm,7.1,61.0,0.7252747252747253,0.5647058823529412
Fear Effect 2: Retro Helix,8.9,84.0,0.9230769230769231,0.8352941176470589
Atelier Shallie: Alchemists of the Dusk Sea,7.7,76.0,0.7912087912087913,0.7411764705882353
Call of Duty: World at War,7.5,83.0,0.7692307692307693,0.8235294117647058
CSI: Fatal Conspiracy,5.6,39.0,0.5604395604395604,0.3058823529411765
Vietcong: Purple Haze,4.3,48.0,0.4175824175824176,0.4117647058823529
Syndicate,7.1,74.0,0.7252747252747253,0.7176470588235294
Zumba Fitness Rush,6.2,73.0,0.6263736263736264,0.7058823529411765
Call of Juarez,6.9,71.0,0.7032967032967034,0.6823529411764706
Ghostbusters: The Video Game,4.7,54.0,0.46153846153846156,0.4823529411764706
Bloody Roar: Primal Fury,8.5,75.0,0.8791208791208791,0.7294117647058823
MotoGP,5.4,44.0,0.5384615384615385,0.36470588235294116
Mushroom Men: The Spore Wars,8.7,72.0,0.901098901098901,0.6941176470588235
Saint Seiya: Soldiers' Soul,7.8,59.0,0.8021978021978022,0.5411764705882353
LEGO Harry Potter: Years 5-7,6.8,64.0,0.6923076923076923,0.6
Corpse Party: Blood Drive,7.4,60.0,0.7582417582417583,0.5529411764705883
The Last Airbender,7.0,69.0,0.7142857142857143,0.6588235294117647
Backbreaker,7.6,54.0,0.7802197802197802,0.4823529411764706
MotoGP 14 ,6.4,73.0,0.6483516483516484,0.7058823529411765
Alone in the Dark,4.4,39.0,0.4285714285714286,0.3058823529411765
Six Flags Fun Park,7.0,34.0,0.7142857142857143,0.24705882352941178
Test Drive Off-Road Wide Open,8.3,64.0,0.8571428571428572,0.6
WWE All Stars,6.6,70.0,0.6703296703296703,0.6705882352941176
Bad Boys: Miami Takedown,5.9,35.0,0.5934065934065935,0.25882352941176473
Valhalla Knights 3,6.8,48.0,0.6923076923076923,0.4117647058823529
Mega Man X: Command Mission,7.1,69.0,0.7252747252747253,0.6588235294117647
Tokyo Xtreme Racer DRIFT,8.6,59.0,0.8901098901098901,0.5411764705882353
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",7.5,65.0,0.7692307692307693,0.611764705882353
Cabela's Big Game Hunter 2005 Adventures,8.3,65.0,0.8571428571428572,0.611764705882353
Senran Kagura: Estival Versus,7.4,71.0,0.7582417582417583,0.6823529411764706
GRID Autosport,6.8,75.0,0.6923076923076923,0.7294117647058823
Half-Minute Hero,7.8,84.0,0.8021978021978022,0.8352941176470589
Gauntlet: Dark Legacy,9.1,60.0,0.945054945054945,0.5529411764705883
The Chronicles of Narnia: Prince Caspian,7.5,56.0,0.7692307692307693,0.5058823529411764
Shadow The Hedgehog,5.5,49.0,0.5494505494505495,0.4235294117647059
World of Outlaws: Sprint Cars,8.1,57.0,0.8351648351648352,0.5176470588235295
Van Helsing,7.6,63.0,0.7802197802197802,0.5882352941176471
Grand Slam Tennis 2,5.1,71.0,0.5054945054945055,0.6823529411764706
Ben 10 Ultimate Alien: Cosmic Destruction,5.3,51.0,0.5274725274725275,0.4470588235294118
Pure Futbol,7.9,38.0,0.8131868131868133,0.29411764705882354
Spider-Man: Friend or Foe,4.4,58.0,0.4285714285714286,0.5294117647058824
Gun,8.6,77.0,0.8901098901098901,0.7529411764705882
SoulCalibur Legends,5.7,52.0,0.5714285714285715,0.4588235294117647
Aliens: Colonial Marines,3.5,45.0,0.32967032967032966,0.3764705882352941
Tiger Woods PGA Tour 2004,7.5,75.0,0.7692307692307693,0.7294117647058823
FIFA Soccer 11,7.7,83.0,0.7912087912087913,0.8235294117647058
Borderlands,7.8,81.0,0.8021978021978022,0.8
de Blob 2,8.1,79.0,0.8351648351648352,0.7764705882352941
Silent Hill 4: The Room,8.3,76.0,0.8571428571428572,0.7411764705882353
Commandos 2: Men of Courage,6.8,67.0,0.6923076923076923,0.6352941176470588
Remember Me,7.5,70.0,0.7692307692307693,0.6705882352941176
Brink,6.0,70.0,0.6043956043956045,0.6705882352941176
FIFA Soccer 2002,8.0,81.0,0.8241758241758242,0.8
Disney's Tarzan Untamed,7.4,61.0,0.7582417582417583,0.5647058823529412
Trinity Universe,7.2,62.0,0.7362637362637363,0.5764705882352941
Senran Kagura: Estival Versus,8.0,67.0,0.8241758241758242,0.6352941176470588
Ball Breakers,5.3,68.0,0.5274725274725275,0.6470588235294118
Splatterhouse,7.6,62.0,0.7802197802197802,0.5764705882352941
EyeToy: Groove,8.0,73.0,0.8241758241758242,0.7058823529411765
You Don't Know Jack,7.3,82.0,0.7472527472527473,0.8117647058823529
Twisted Metal: Small Brawl,7.6,51.0,0.7802197802197802,0.4470588235294118
Otomedius Excellent,8.1,48.0,0.8351648351648352,0.4117647058823529
Charlie and the Chocolate Factory,3.2,39.0,0.29670329670329676,0.3058823529411765
Armored Core: Last Raven,8.9,59.0,0.9230769230769231,0.5411764705882353
Burnout Legends,6.0,38.0,0.6043956043956045,0.29411764705882354
College Hoops 2K7,7.1,81.0,0.7252747252747253,0.8
K-1 World Grand Prix,9.0,67.0,0.9340659340659341,0.6352941176470588
Juiced,9.1,68.0,0.945054945054945,0.6470588235294118
Naruto Shippuden: Dragon Blade Chronicles,3.0,38.0,0.27472527472527475,0.29411764705882354
DiRT Showdown,6.3,75.0,0.6373626373626373,0.7294117647058823
Sonic Riders: Zero Gravity,8.3,56.0,0.8571428571428572,0.5058823529411764
UFC: Sudden Impact,7.7,54.0,0.7912087912087913,0.4823529411764706
Full Auto 2: Battlelines,7.6,67.0,0.7802197802197802,0.6352941176470588
College Hoops 2K8,6.9,81.0,0.7032967032967034,0.8
How to Train Your Dragon,7.0,51.0,0.7142857142857143,0.4470588235294118
Dynasty Warriors: Gundam 3,7.8,65.0,0.8021978021978022,0.611764705882353
NHL 2004,6.5,85.0,0.6593406593406593,0.8470588235294118
Velvet Assassin,7.1,56.0,0.7252747252747253,0.5058823529411764
MindJack,1.7,44.0,0.13186813186813187,0.36470588235294116
NBA Starting Five,7.3,53.0,0.7472527472527473,0.47058823529411764
NBA Live 16,6.1,59.0,0.6153846153846154,0.5411764705882353
WWE SmackDown vs. Raw 2009,7.8,58.0,0.8021978021978022,0.5294117647058824
Dead or Alive Paradise,5.6,38.0,0.5604395604395604,0.29411764705882354
Dark Souls II,7.1,91.0,0.7252747252747253,0.9176470588235294
The Suffering: Ties That Bind,8.0,75.0,0.8241758241758242,0.7294117647058823
EyeToy: Kinetic,8.3,78.0,0.8571428571428572,0.7647058823529411
Project Spark,7.0,73.0,0.7142857142857143,0.7058823529411765
Army Men: Sarge's Heroes 2,4.6,54.0,0.4505494505494505,0.4823529411764706
Winning Eleven: Pro Evolution Soccer 2007,7.9,63.0,0.8131868131868133,0.5882352941176471
Warriors of Might and Magic,4.5,49.0,0.43956043956043955,0.4235294117647059
Rapala Fishing Frenzy 2009,4.4,31.0,0.4285714285714286,0.21176470588235294
Ridge Racer,3.7,44.0,0.3516483516483517,0.36470588235294116
Major League Baseball 2K9,4.0,61.0,0.38461538461538464,0.5647058823529412
Smash Court Tennis Pro Tournament,7.4,73.0,0.7582417582417583,0.7058823529411765
Race Pro,7.0,72.0,0.7142857142857143,0.6941176470588235
NBA Inside Drive 2004,8.2,71.0,0.8461538461538461,0.6823529411764706
Gretzky NHL 2005,9.1,66.0,0.945054945054945,0.6235294117647059
Dungeon Siege III,4.7,72.0,0.46153846153846156,0.6941176470588235
The Hobbit,7.3,61.0,0.7472527472527473,0.5647058823529412
Skate it,7.8,72.0,0.8021978021978022,0.6941176470588235
True Crime: New York City,8.8,59.0,0.9120879120879122,0.5411764705882353
Metal Arms: Glitch in the System,8.7,82.0,0.901098901098901,0.8117647058823529
Toukiden Kiwami,7.6,74.0,0.7802197802197802,0.7176470588235294
Trauma Team,8.8,82.0,0.9120879120879122,0.8117647058823529
The Secret World,8.2,74.0,0.8461538461538461,0.7176470588235294
MDK2 Armageddon,8.3,80.0,0.8571428571428572,0.788235294117647
NHL 2K9,6.7,69.0,0.6813186813186813,0.6588235294117647
Fight Night Round 2,7.9,87.0,0.8131868131868133,0.8705882352941177
Backbreaker,7.0,58.0,0.7142857142857143,0.5294117647058824
Disney's Atlantis: The Lost Empire,8.5,73.0,0.8791208791208791,0.7058823529411765
Stormrise,5.3,51.0,0.5274725274725275,0.4470588235294118
Psi-Ops: The Mindgate Conspiracy,7.9,84.0,0.8131868131868133,0.8352941176470589
X-Men: The Official Game,6.1,52.0,0.6153846153846154,0.4588235294117647
SWAT: Global Strike Team,6.3,69.0,0.6373626373626373,0.6588235294117647
Hitman: HD Trilogy,7.2,69.0,0.7362637362637363,0.6588235294117647
Goblin Commander: Unleash the Horde,8.7,68.0,0.901098901098901,0.6470588235294118
World Destruction League: Thunder Tanks,5.9,65.0,0.5934065934065935,0.611764705882353
Tom Clancy's Ghost Recon: Future Soldier,4.9,71.0,0.4835164835164836,0.6823529411764706
PlayStation Move Heroes,6.1,53.0,0.6153846153846154,0.47058823529411764
RoadKill,7.9,71.0,0.8131868131868133,0.6823529411764706
Looney Tunes: Back in Action,5.0,64.0,0.4945054945054945,0.6
The Chronicles of Narnia: Prince Caspian,5.6,56.0,0.5604395604395604,0.5058823529411764
Top Spin 2,6.8,75.0,0.6923076923076923,0.7294117647058823
Hunter: The Reckoning Redeemer,8.6,72.0,0.8901098901098901,0.6941176470588235
Captain America: Super Soldier,6.4,60.0,0.6483516483516484,0.5529411764705883
Danganronpa 2: Goodbye Despair,8.7,81.0,0.901098901098901,0.8
Thief: Deadly Shadows,7.3,82.0,0.7472527472527473,0.8117647058823529
MotoGP 10/11,6.1,68.0,0.6153846153846154,0.6470588235294118
NBA 09: The Inside,7.4,79.0,0.7582417582417583,0.7764705882352941
Batman Begins,6.9,61.0,0.7032967032967034,0.5647058823529412
Mercury Meltdown Revolution,7.4,77.0,0.7582417582417583,0.7529411764705882
Let's TAP,6.6,70.0,0.6703296703296703,0.6705882352941176
James Cameron's Dark Angel,6.5,48.0,0.6593406593406593,0.4117647058823529
The Lord of the Rings: Aragorn's Quest,6.0,58.0,0.6043956043956045,0.5294117647058824
Spawn: Armageddon,9.2,57.0,0.956043956043956,0.5176470588235295
Bee Movie Game,5.8,71.0,0.5824175824175825,0.6823529411764706
Conception II: Children of the Seven Stars,7.6,62.0,0.7802197802197802,0.5764705882352941
Deus Ex: Mankind Divided,7.2,83.0,0.7362637362637363,0.8235294117647058
Professor Heinz Wolff's Gravity,7.7,63.0,0.7912087912087913,0.5882352941176471
FaceBreaker,3.8,53.0,0.3626373626373626,0.47058823529411764
Star Wars: Battlefront II,8.8,78.0,0.9120879120879122,0.7647058823529411
Gallop Racer 2001,9.1,71.0,0.945054945054945,0.6823529411764706
Hellboy: The Science of Evil,6.1,47.0,0.6153846153846154,0.4
MotoGP 09/10,5.7,69.0,0.5714285714285715,0.6588235294117647
Catwoman,6.9,46.0,0.7032967032967034,0.38823529411764707
Monsters vs. Aliens,6.6,63.0,0.6703296703296703,0.5882352941176471
Beat Down: Fists of Vengeance,8.1,48.0,0.8351648351648352,0.4117647058823529
World Destruction League: Thunder Tanks,1.2,35.0,0.07692307692307693,0.25882352941176473
Terminator 3: The Redemption,8.0,68.0,0.8241758241758242,0.6470588235294118
Anarchy Reigns,7.9,73.0,0.8131868131868133,0.7058823529411765
SSX On Tour,7.5,80.0,0.7692307692307693,0.788235294117647
Bladestorm: Nightmare,6.5,58.0,0.6593406593406593,0.5294117647058824
Fairytale Fights,6.2,51.0,0.6263736263736264,0.4470588235294118
LEGO Marvel Super Heroes,8.1,78.0,0.8351648351648352,0.7647058823529411
James Bond 007: Everything or Nothing,8.3,73.0,0.8571428571428572,0.7058823529411765
Shrek Extra Large,5.6,36.0,0.5604395604395604,0.27058823529411763
World Tour Soccer 2006,6.0,56.0,0.6043956043956045,0.5058823529411764
Gunvalkyrie,7.3,73.0,0.7472527472527473,0.7058823529411765
State of Emergency,6.3,67.0,0.6373626373626373,0.6352941176470588
Disney Golf,8.3,72.0,0.8571428571428572,0.6941176470588235
Fuzion Frenzy 2,5.2,49.0,0.5164835164835165,0.4235294117647059
Demon Gaze,7.4,70.0,0.7582417582417583,0.6705882352941176
Clock Tower II: The Struggle Within,5.7,49.0,0.5714285714285715,0.4235294117647059
CSI: Fatal Conspiracy,4.8,42.0,0.4725274725274725,0.3411764705882353
Mega Man Network Transmission,7.6,65.0,0.7802197802197802,0.611764705882353
Fairytale Fights,6.0,53.0,0.6043956043956045,0.47058823529411764
RC Revenge Pro,7.6,49.0,0.7802197802197802,0.4235294117647059
G-Force,7.0,68.0,0.7142857142857143,0.6470588235294118
Backyard Wrestling: Don't Try This at Home,5.0,50.0,0.4945054945054945,0.43529411764705883
Gauntlet: Dark Legacy,8.9,54.0,0.9230769230769231,0.4823529411764706
Time and Eternity,5.0,42.0,0.4945054945054945,0.3411764705882353
Lost Kingdoms,8.0,72.0,0.8241758241758242,0.6941176470588235
Pursuit Force: Extreme Justice,7.6,73.0,0.7802197802197802,0.7058823529411765
The Cursed Crusade,5.0,45.0,0.4945054945054945,0.3764705882352941
Ridge Racer Unbounded,6.0,72.0,0.6043956043956045,0.6941176470588235
Wolfenstein 3D,6.0,57.0,0.6043956043956045,0.5176470588235295
NHL 07,6.6,76.0,0.6703296703296703,0.7411764705882353
Dementium: The Ward,7.9,72.0,0.8131868131868133,0.6941176470588235
Mobile Suit Gundam: Extreme VS Force,7.3,57.0,0.7472527472527473,0.5176470588235295
NASCAR '14,5.1,65.0,0.5054945054945055,0.611764705882353
Green Lantern: Rise of the Manhunters,6.7,61.0,0.6813186813186813,0.5647058823529412
25 to Life,7.2,41.0,0.7362637362637363,0.32941176470588235
Naval Assault: The Killing Tide,4.2,40.0,0.40659340659340665,0.3176470588235294
Sega Superstars,7.0,72.0,0.7142857142857143,0.6941176470588235
MLB 11: The Show,6.0,77.0,0.6043956043956045,0.7529411764705882
Bomberman Land,8.0,57.0,0.8241758241758242,0.5176470588235295
Midway Arcade Treasures,8.2,72.0,0.8461538461538461,0.6941176470588235
Leisure Suit Larry: Magna Cum Laude,6.4,62.0,0.6483516483516484,0.5764705882352941
One Piece: Pirate Warriors 3,6.3,76.0,0.6373626373626373,0.7411764705882353
Cubivore: Survival of the Fittest,8.5,71.0,0.8791208791208791,0.6823529411764706
7th Dragon III Code: VFD,8.2,77.0,0.8461538461538461,0.7529411764705882
FlatOut,8.2,71.0,0.8461538461538461,0.6823529411764706
Blood Bowl,5.1,61.0,0.5054945054945055,0.5647058823529412
Taz Wanted,8.7,65.0,0.901098901098901,0.611764705882353
Far Cry: Primal,4.8,74.0,0.4725274725274725,0.7176470588235294
Sid Meier's Civilization IV,8.3,94.0,0.8571428571428572,0.9529411764705882
Zoo Keeper,7.5,74.0,0.7692307692307693,0.7176470588235294
Pursuit Force,7.8,75.0,0.8021978021978022,0.7294117647058823
Star Wars: Super Bombad Racing,4.9,71.0,0.4835164835164836,0.6823529411764706
Driver: San Francisco,6.2,64.0,0.6263736263736264,0.6
Alien Resurrection,7.5,61.0,0.7692307692307693,0.5647058823529412
World Tour Soccer 2005,9.0,68.0,0.9340659340659341,0.6470588235294118
ESPN College Hoops,8.5,83.0,0.8791208791208791,0.8235294117647058
Dengeki Bunko Fighting Climax,8.2,66.0,0.8461538461538461,0.6235294117647059
Leisure Suit Larry: Box Office Bust,2.5,25.0,0.21978021978021978,0.1411764705882353
Robotech: Battlecry,8.4,74.0,0.8681318681318682,0.7176470588235294
Clash of the Titans,4.1,42.0,0.3956043956043956,0.3411764705882353
Kya: Dark Lineage,8.9,69.0,0.9230769230769231,0.6588235294117647
Mirror's Edge Catalyst,4.4,72.0,0.4285714285714286,0.6941176470588235
Stronghold 3,3.0,47.0,0.27472527472527475,0.4
F1 2011,6.8,59.0,0.6923076923076923,0.5411764705882353
Guilty Gear Judgment,6.6,77.0,0.6703296703296703,0.7529411764705882
NCAA Football 09 All-Play,5.8,49.0,0.5824175824175825,0.4235294117647059
Splatterhouse,7.7,59.0,0.7912087912087913,0.5411764705882353
Doctor Lautrec and the Forgotten Knights,6.1,53.0,0.6153846153846154,0.47058823529411764
Hot Wheels World Race,7.0,59.0,0.7142857142857143,0.5411764705882353
Castlevania Judgment,5.9,49.0,0.5934065934065935,0.4235294117647059
Apache: Air Assault,6.4,70.0,0.6483516483516484,0.6705882352941176
Aliens: Infestation,8.2,76.0,0.8461538461538461,0.7411764705882353
Return to PopoloCrois: A Story of Seasons Fairytale,6.8,72.0,0.6923076923076923,0.6941176470588235
Angry Birds Trilogy,3.7,66.0,0.3516483516483517,0.6235294117647059
Crash Tag Team Racing,7.3,66.0,0.7472527472527473,0.6235294117647059
El Shaddai: Ascension of the Metatron,7.0,75.0,0.7142857142857143,0.7294117647058823
NPPL: Championship Paintball 2009,7.4,45.0,0.7582417582417583,0.3764705882352941
True Swing Golf,7.7,66.0,0.7912087912087913,0.6235294117647059
TimeSplitters: Future Perfect,8.9,83.0,0.9230769230769231,0.8235294117647058
Goosebumps HorrorLand,3.5,37.0,0.32967032967032966,0.2823529411764706
Thrillville: Off the Rails,2.8,73.0,0.25274725274725274,0.7058823529411765
Fatal Frame II: Crimson Butterfly,9.2,81.0,0.956043956043956,0.8
Murdered: Soul Suspect,7.0,51.0,0.7142857142857143,0.4470588235294118
Shadow Man: 2econd Coming,7.6,68.0,0.7802197802197802,0.6470588235294118
Dynasty Warriors 4,8.8,75.0,0.9120879120879122,0.7294117647058823
Warriors Orochi 3,8.1,71.0,0.8351648351648352,0.6823529411764706
Wakeboarding Unleashed Featuring Shaun Murray,9.0,83.0,0.9340659340659341,0.8235294117647058
The Incredibles: Rise of the Underminer,6.6,67.0,0.6703296703296703,0.6352941176470588
Beowulf: The Game,5.2,51.0,0.5164835164835165,0.4470588235294118
Dewy's Adventure,6.3,67.0,0.6373626373626373,0.6352941176470588
Alone in the Dark: The New Nightmare,8.1,77.0,0.8351648351648352,0.7529411764705882
The BIGS,7.2,77.0,0.7362637362637363,0.7529411764705882
Fracture,5.8,62.0,0.5824175824175825,0.5764705882352941
NBA Live 08,7.1,52.0,0.7252747252747253,0.4588235294117647
Hyperdimension Neptunia Victory,7.8,55.0,0.8021978021978022,0.49411764705882355
Marble Saga: Kororinpa,7.3,74.0,0.7472527472527473,0.7176470588235294
The King of Fighters XII,5.3,57.0,0.5274725274725275,0.5176470588235295
Dungeon Siege: Throne of Agony,8.1,74.0,0.8351648351648352,0.7176470588235294
Culdcept SAGA,8.7,75.0,0.901098901098901,0.7294117647058823
The Crew,6.4,71.0,0.6483516483516484,0.6823529411764706
Create,5.2,61.0,0.5164835164835165,0.5647058823529412
Eragon,7.6,63.0,0.7802197802197802,0.5882352941176471
TimeShift,6.3,70.0,0.6373626373626373,0.6705882352941176
Spyro: Shadow Legacy,5.7,50.0,0.5714285714285715,0.43529411764705883
The Sims 3: Seasons,7.5,73.0,0.7692307692307693,0.7058823529411765
Scarface: Money. Power. Respect.,3.1,58.0,0.28571428571428575,0.5294117647058824
Angry Birds Star Wars,6.9,53.0,0.7032967032967034,0.47058823529411764
Blitz: The League,6.5,69.0,0.6593406593406593,0.6588235294117647
NBA 2K12,7.1,86.0,0.7252747252747253,0.8588235294117647
FlatOut 2,7.5,73.0,0.7692307692307693,0.7058823529411765
Naruto: Ultimate Ninja Heroes 2 - The Phantom Fortress,7.8,64.0,0.8021978021978022,0.6
Heroes over Europe,7.0,62.0,0.7142857142857143,0.5764705882352941
BioShock The Collection,8.3,84.0,0.8571428571428572,0.8352941176470589
F-Zero: GP Legend,8.5,77.0,0.8791208791208791,0.7529411764705882
Klonoa,8.6,77.0,0.8901098901098901,0.7529411764705882
Bulletstorm,7.7,82.0,0.7912087912087913,0.8117647058823529
Putty Squad,2.9,38.0,0.26373626373626374,0.29411764705882354
Field Commander,7.8,77.0,0.8021978021978022,0.7529411764705882
Custom Robo Arena,8.3,74.0,0.8571428571428572,0.7176470588235294
Ar Nosurge: Ode to an Unborn Star,7.8,67.0,0.8021978021978022,0.6352941176470588
Shaun White Skateboarding,5.3,61.0,0.5274725274725275,0.5647058823529412
Trigger Man,4.8,32.0,0.4725274725274725,0.2235294117647059
