,release_year,genre
38677,2017,"Casual,Indie,Simulation"
38678,2018,Strategy
38679,2017,"Casual,Indie"
38680,2017,"RPG,Strategy"
38681,2016,"Action,Adventure,Indie"
38682,2018,"Action,Indie,Strategy"
38683,2018,"Action,Adventure,Indie"
38684,2019,Casual
38685,2018,"Action,Indie,Early Access"
38686,2012,Strategy
38687,2016,"Simulation,Strategy"
38688,2019,Action
38689,2018,"Casual,Indie"
38690,2018,"Adventure,Indie"
38691,2019,"Casual,Indie,Early Access"
38692,nan,"Action,RPG"
38693,2016,Simulation
38694,2018,Simulation
38695,2018,"Casual,Indie,Simulation"
38696,2019,"Animation & Modeling,Design & Illustration,Game Development,Early Access"
38697,2018,"Casual,Free to Play,Indie"
38698,nan,"Action,Indie"
38699,2018,Free to Play
38700,2019,"Action,Adventure,Indie,RPG"
38701,2018,"Action,Indie"
38702,2019,Simulation
38703,2018,"Action,Adventure,Indie,RPG"
38704,2019,"Casual,Indie"
38705,nan,"Racing,Simulation,Sports"
38706,2018,"Indie,RPG,Strategy"
38707,2018,"Indie,RPG,Strategy"
38708,2018,"Adventure,Casual,Free to Play,Indie,Simulation"
38709,2018,"Casual,Free to Play,Indie,Simulation"
38710,2019,"Action,Indie,Strategy"
38711,2019,"Action,Indie,Simulation,Early Access"
38712,TBA,"Action,Indie,Racing"
38713,2018,"Casual,Free to Play,Indie,Massively Multiplayer,Simulation,Strategy"
38714,2019,"Action,Indie,Strategy"
38715,2019,"Casual,Indie"
38716,2018,"Indie,RPG,Strategy"
38717,2018,"Casual,Indie"
38718,2019,"Action,Indie,Strategy"
38719,2018,"Action,Indie"
38720,2018,"Action,RPG"
38721,2019,Simulation
38722,2018,"Casual,Simulation,Strategy"
38723,2018,"Design & Illustration,Web Publishing"
38724,2018,"Design & Illustration,Web Publishing"
38725,2018,"Casual,Indie"
38726,2018,"Casual,Indie"
38727,2018,"Design & Illustration,Web Publishing"
38728,2017,"Indie,Simulation,Strategy"
38729,2018,"Casual,Indie"
38730,2017,"Indie,RPG,Strategy"
38731,2019,"Indie,Simulation"
38732,2017,"Indie,RPG,Strategy"
38733,2018,"Action,Indie,Early Access"
38734,2019,"Action,Casual,Indie,Strategy"
38735,2019,"Simulation,Early Access"
38736,more,"Free to Play,RPG,Simulation,Early Access"
38737,soon,"Action,Casual,Indie,Massively Multiplayer,Early Access"
38738,2019,Indie
38739,2018,"Indie,RPG,Strategy"
38740,nan,"Casual,Free to Play"
38741,2008,Sports
38742,oon!,"Action,Adventure,Indie,RPG"
38743,2016,Simulation
38744,nan,Action
38745,nan,"Action,Adventure,Indie,Early Access"
38746,2018,"Adventure,Casual,Indie,Strategy"
38747,3-01,"Casual,Sports"
38748,Soon,"Indie,Strategy"
38749,2018,"Adventure,Casual,Indie,Strategy"
38750,2019,"Action,Indie"
38751,2018,
38752,2018,"Action,Casual,Indie,Sports"
38753,2019,"Action,Indie"
38754,2018,"Action,Casual,Indie,Racing,Sports"
38755,ment,"Action,Indie"
38756,2018,"Action,Casual,Indie"
38757,soon,"Action,Adventure,Indie"
38758,2018,"Indie,RPG,Strategy"
38759,2018,Casual
38760,2019,"Action,Adventure,Indie"
38761,2018,"Casual,Indie"
38762,2018,"Casual,Indie"
38763,2018,"Casual,Indie"
38764,2018,"Casual,Indie"
38765,2018,"Casual,Indie"
38766,2018,"Casual,Indie"
38767,oon!,Strategy
38768,2018,"Adventure,Indie,Simulation"
38769,2019,"Action,Adventure,Indie"
38770,2019,"Action,Adventure,Casual,Indie,Racing,Sports,Strategy"
38771,2018,"Design & Illustration,Web Publishing"
38772,2018,"Design & Illustration,Web Publishing"
38773,2018,"Action,Indie"
38774,2017,Racing
38775,2017,"Action,Indie,Racing,Sports"
38776,2018,Action
38777,2017,"Action,Casual,Indie"
38778,2017,"Indie,Simulation"
38779,2016,"Action,Indie,RPG"
38780,2017,"Action,Adventure,Casual,Indie,Strategy,Early Access"
38781,2018,"Casual,Indie"
38782,2018,"Design & Illustration,Web Publishing"
38783,2018,"Indie,RPG,Strategy"
38784,2018,"Indie,RPG,Strategy"
38785,2018,"Indie,RPG,Strategy"
38786,2018,"Indie,RPG,Strategy"
38787,2018,"Indie,RPG,Strategy"
38788,2018,"Indie,RPG,Strategy"
38789,2018,"Free to Play,Massively Multiplayer,Simulation,Strategy"
38790,2018,"Free to Play,Massively Multiplayer,Simulation,Strategy"
38791,2018,"Free to Play,Massively Multiplayer,Simulation,Strategy"
38792,2018,"Free to Play,Massively Multiplayer,Simulation,Strategy"
38793,2018,"Free to Play,Massively Multiplayer,Simulation,Strategy"
38794,2018,"Free to Play,Massively Multiplayer,Simulation,Strategy"
38795,2018,"Free to Play,Massively Multiplayer,Simulation,Strategy"
38796,2019,"Adventure,Free to Play,Indie,Strategy"
38797,备就绪后,"Strategy,Early Access"
38798,2018,"Indie,RPG,Strategy"
38799,2019,"Action,Indie"
38800,Year,Adventure
38801,2019,Action
38802,2013,"Simulation,Strategy"
38803,2014,Simulation
38804,2012,Strategy
38805,2012,Strategy
38806,2012,Strategy
38807,2012,Strategy
38808,2012,Strategy
38809,2012,Strategy
38810,2013,Strategy
38811,2012,Strategy
38812,2012,Strategy
38813,2012,Strategy
38814,2012,Strategy
38815,2012,Strategy
38816,2012,Strategy
38817,2012,Strategy
38818,2012,Strategy
38819,2012,Strategy
38820,2012,Strategy
38821,2012,Strategy
38822,2012,Strategy
38823,2012,Strategy
38824,2012,Strategy
38825,2012,Strategy
38826,2012,Strategy
38827,2012,Strategy
38828,2018,"Action,Indie"
38829,2012,Strategy
38830,2018,
38831,19)!,"Action,Adventure,Indie"
38832,2018,"Action,Casual,Indie,Sports"
38833,2019,Adventure
38834,2018,"Action,Adventure"
38835,2018,"Adventure,Indie"
38836,2016,
38837,nan,"Action,Casual,Indie"
38838,2018,"Simulation,Strategy"
38839,2018,Indie
38840,2018,"Indie,RPG,Strategy"
38841,2018,"Indie,RPG,Strategy"
38842,2018,"Indie,Massively Multiplayer,RPG"
38843,2018,"Indie,Massively Multiplayer,RPG"
38844,2018,"Adventure,Indie"
38845,2018,"Adventure,Casual,Indie"
38846,2017,"Casual,Indie"
38847,2018,"Action,Casual,Indie,Strategy"
38848,2017,"Action,Casual,Indie,Simulation"
38849,2017,"Casual,Indie,Strategy"
38850,2019,"Adventure,Indie,Simulation"
38851,2017,"Adventure,Free to Play,Indie,RPG"
38852,2017,"Action,Casual,Indie"
38853,2017,"Action,Adventure,Casual,Indie,Racing,Simulation,Sports,Strategy"
38854,2018,"Casual,Indie"
38855,2017,"Action,Adventure,Indie"
38856,2018,"Action,Casual,Indie,Simulation,Strategy"
38857,2016,"Action,Adventure,Free to Play,Indie"
38858,2016,"Action,Adventure,Free to Play,Indie"
38859,2016,"Action,Adventure,Free to Play,Indie"
38860,2016,"Action,Adventure,Free to Play,Indie"
38861,2016,"Casual,Free to Play,Indie,Simulation,Strategy"
38862,2018,"Indie,Strategy"
38863,2019,"Casual,Free to Play,Indie,Massively Multiplayer,Simulation,Strategy"
38864,2018,"Action,Casual,Indie,Racing,Simulation"
38865,2019,"Adventure,Casual,Indie"
38866,2018,"Indie,Strategy"
38867,2019,Casual
38868,2019,"Casual,Indie"
38869,2019,"Adventure,Indie"
38870,2019,"Casual,Indie"
38871,2019,"Action,Casual,Indie,Racing,Sports,Early Access"
38872,2019,"Action,Adventure,Indie"
38873,2019,"Action,Adventure,Indie,Early Access"
38874,2019,"Adventure,Indie"
38875,soon,"Adventure,Indie,RPG"
38876,2019,"Casual,Indie,Strategy"
38877,2019,Web Publishing
38878,2019,Web Publishing
38879,2019,"Design & Illustration,Web Publishing"
38880,2019,"Design & Illustration,Web Publishing"
38881,2019,"Design & Illustration,Web Publishing"
38882,2019,Action
38883,2017,Adventure
38884,2016,Audio Production
38885,2017,"Action,Adventure,Indie"
38886,2018,"Action,Adventure,Indie"
38887,2017,"Indie,RPG,Strategy"
38888,2019,"Action,Adventure,Casual,Indie"
38889,2019,"Adventure,Indie,Early Access"
38890,2019,"Design & Illustration,Web Publishing"
38891,Soon,"Casual,Free to Play,Indie"
38892,2019,Adventure
38893,2020,"Adventure,Indie"
38894,soon,"Casual,Indie,Simulation,Strategy"
38895,Soon,"Adventure,Indie"
38896,2019,"Action,Casual"
38897,2019,"Adventure,Indie,RPG,Simulation,Strategy"
38898,2020,Indie
38899,2019,"Action,Casual,Indie"
38900,Soon,"Action,Massively Multiplayer"
38901,2020,"Adventure,Indie"
38902,2019,"Adventure,Casual,RPG,Simulation,Strategy"
38903,2019,"Adventure,Casual,Indie"
38904,2019,"Adventure,Casual,Indie,Simulation"
38905,Soon,"Indie,Simulation,Early Access"
38906,soon,"Action,Adventure,Casual,Indie,Simulation"
38907,2019,"Indie,Simulation,Strategy"
38908,2019,"Indie,Strategy"
38909,oon!,"Action,Indie"
38910,2019,"Action,Indie"
38911,2019,"Action,Indie"
38912,2021,"Action,Adventure,Indie"
38913,2019,"Action,Indie,Simulation,Strategy,Early Access"
38914,-ish,"Action,Adventure,Indie"
38915,2019,"Action,Indie"
38916,2019,"Action,Indie"
38917,2019,RPG
38918,2019,"Adventure,Indie,RPG,Strategy"
38919,2017,
38920,2017,"Action,Adventure,Indie"
38921,Soon,"Casual,Indie,RPG,Simulation,Early Access"
38922,2019,"Action,Adventure,RPG,Strategy"
38923,2019,"Adventure,Indie,RPG,Strategy"
38924,2017,"Action,Adventure,Strategy"
38925,2019,"Adventure,Casual,Indie"
38926,done,"Indie,Strategy"
38927,TBD,"Action,Adventure,Casual,Indie,Early Access"
38928,TBA,"Action,Adventure,Casual,Indie"
38929,2019,Strategy
38930,2019,"Action,Adventure,Indie"
38931,2019,"Action,Indie"
38932,2020,"Action,Adventure"
38933,2019,"Action,Indie,Simulation,Early Access"
38934,2019,"Action,RPG"
38935,2019,"Action,Adventure,Indie"
38936,2020,"RPG,Strategy"
38937,nan,"Action,Adventure,Indie,Simulation"
38938,2019,"Adventure,Indie"
38939,2019,"Adventure,Casual,Indie,RPG"
38940,1992,"Action,Simulation"
38941,2019,"Action,Adventure,Indie,RPG,Early Access"
38942,2018,"Casual,Indie,Simulation"
38943,2018,"Action,Adventure"
38944,2018,"Action,Adventure"
38945,2017,"Casual,Indie,Simulation,Sports,Strategy"
38946,2018,"Casual,Indie,Simulation"
38947,2018,"Adventure,Indie"
38948,2018,"Adventure,Casual,Free to Play,Indie"
38949,2018,"Adventure,Indie"
38950,2018,RPG
38951,2019,"Action,Adventure,Indie"
38952,2018,"Action,Indie"
38953,2018,"Simulation,Early Access"
38954,2018,"Indie,Massively Multiplayer,Simulation"
38955,2018,"Action,Indie,RPG,Strategy"
38956,2018,"Indie,RPG,Strategy"
38957,2018,"Casual,Indie,Racing,RPG"
38958,2018,"Indie,RPG,Strategy"
38959,2018,"Casual,Indie,Simulation,Strategy"
38960,2018,Indie
38961,2017,"Action,Adventure"
38962,2019,"Free to Play,Indie,Simulation"
38963,nan,"Casual,Indie"
38964,2019,"Adventure,Casual,Indie,RPG"
38965,2019,"Action,Indie,RPG"
38966,2019,"Casual,Indie"
38967,2019,Action
38968,2019,"Adventure,Casual,Indie"
38969,2019,"Adventure,Indie"
38970,)_/¯,"Adventure,Casual,Indie"
38971,2019,Free to Play
38972,2019,RPG
38973,2019,"Adventure,Indie"
38974,2019,Indie
38975,2019,"Action,Free to Play,Massively Multiplayer,Racing"
38976,eady,"Action,Adventure,RPG"
38977,2020,"Action,Adventure,Indie"
38978,2019,"Action,Adventure"
38979,mber,Adventure
38980,Soon,"Action,Indie,RPG"
38981,2019,"Action,Adventure"
38982,2019,"Casual,Indie"
38983,2019,"Adventure,Casual,Indie"
38984,2019,"Adventure,Casual,Indie,RPG"
38985,2018,"Casual,Indie,Simulation"
38986,nan,Indie
38987,nan,"Casual,Indie"
38988,ring,"Action,Indie"
38989,2019,"Casual,Indie"
38990,2017,"Action,Adventure,Indie"
38991,2018,Casual
38992,2019,"Casual,Indie,Massively Multiplayer,Strategy"
38993,2017,Action
38994,2018,"Casual,Indie,Simulation"
38995,2017,"Adventure,Casual,Indie,Sports,Strategy"
38996,2017,"Adventure,Casual,Indie,Strategy"
38997,2019,"Adventure,Casual,Free to Play,Indie,Simulation,Strategy"
38998,2017,"Action,Adventure,Indie"
38999,2018,"Action,Indie"
39000,2019,"Adventure,Indie"
39001,2018,"Action,Adventure,Indie"
39002,2018,"Indie,RPG,Strategy"
39003,2018,Indie
39004,2018,Indie
39005,2018,"Indie,RPG,Strategy"
39006,2019,"Action,Adventure,Casual,Indie,RPG,Strategy"
39007,2019,"Adventure,Indie,RPG"
39008,2019,"Adventure,Casual,Indie,RPG"
39009,2018,"Adventure,Indie,RPG"
39010,2018,"Casual,Indie,Strategy"
39011,2018,"Design & Illustration,Web Publishing"
39012,2018,"Design & Illustration,Web Publishing"
39013,2018,"Design & Illustration,Web Publishing"
39014,2018,"Adventure,Casual,Indie,RPG"
39015,2015,"Action,Indie"
39016,2018,"Action,Indie"
39017,2018,"Action,Casual,Indie,Strategy"
39018,2019,"Casual,Indie"
39019,2017,"Action,Indie"
39020,2018,"Casual,Indie,Simulation"
39021,2019,"Action,Indie,Strategy"
39022,nan,Indie
39023,2018,"Racing,Simulation,Sports"
39024,2018,"Racing,Simulation,Sports"
39025,2018,"Racing,Simulation,Sports"
39026,2018,"Racing,Simulation,Sports"
39027,2018,"Racing,Simulation,Sports"
39028,2018,Action
39029,2018,Strategy
39030,2018,Indie
39031,2018,"Action,Casual,Indie,Early Access"
39032,2018,"Action,Casual,Indie"
39033,2018,"Action,Adventure,Indie,RPG"
39034,2018,"Action,Adventure,Indie,Massively Multiplayer,RPG,Early Access"
39035,2018,Indie
39036,2017,"Action,Casual,Free to Play,Indie,Racing"
39037,2018,
39038,2018,
39039,2018,Indie
39040,2017,"Casual,Indie,Simulation"
39041,2018,"Casual,Indie"
39042,2018,
39043,2018,"Design & Illustration,Web Publishing"
39044,2018,"Action,Adventure,Indie"
39045,2018,"Design & Illustration,Web Publishing"
39046,2018,"Design & Illustration,Web Publishing"
39047,2018,"Design & Illustration,Web Publishing"
39048,2018,"Design & Illustration,Web Publishing"
39049,2018,"Design & Illustration,Web Publishing"
39050,2017,"Indie,RPG,Strategy"
39051,2018,Simulation
39052,2017,Action
39053,2018,"Action,Adventure,Casual,Indie,Simulation"
39054,2017,"Action,Indie,RPG,Strategy"
39055,2017,"Action,Indie,RPG,Strategy"
39056,2017,Casual
39057,2017,"Design & Illustration,Utilities"
39058,2018,"Action,Adventure,Indie,RPG,Strategy"
39059,2017,"Casual,Indie"
39060,2017,"Indie,Strategy"
39061,2017,"Action,Adventure,Indie,Massively Multiplayer,RPG"
39062,2017,"Action,Adventure,Simulation,Early Access"
39063,2017,"Action,Adventure,Casual,Indie,Racing,Simulation,Sports,Strategy"
39064,2018,"Action,Indie,Early Access"
39065,2017,"Indie,RPG,Strategy"
39066,2017,"Indie,RPG,Strategy"
39067,2018,"Action,Adventure,Indie"
39068,2019,"Indie,RPG,Strategy,Early Access"
39069,2018,"Adventure,Casual"
39070,2018,"Design & Illustration,Web Publishing"
39071,2018,"Adventure,Indie"
39072,2018,RPG
39073,2018,RPG
39074,2018,RPG
39075,2018,RPG
39076,2018,RPG
39077,2018,RPG
39078,2018,RPG
39079,2018,RPG
39080,2018,RPG
39081,2018,RPG
39082,2018,RPG
39083,2018,RPG
39084,2018,RPG
39085,2018,"Action,Adventure,Casual,Indie"
39086,2019,"Action,Adventure,Casual,Indie,Simulation"
39087,2019,"Casual,Indie,Strategy"
39088,2018,"Action,Indie"
39089,2019,"Adventure,Casual,Indie"
39090,2019,"Simulation,Strategy"
39091,2018,"Casual,Indie"
39092,2018,"Adventure,Casual,Free to Play,Indie,Simulation"
39093,2019,"Action,Casual,Indie,Early Access"
39094,2019,"Indie,RPG,Simulation"
39095,2018,Web Publishing
39096,2019,"Casual,Indie,Sports,Strategy"
39097,2019,"Action,Adventure,Indie"
39098,2018,
39099,2018,Casual
39100,2016,
39101,2016,"Action,Adventure,Indie,RPG"
39102,2018,"Action,Adventure,Casual,Free to Play,Indie"
39103,2018,"Action,Indie"
39104,2018,"Adventure,Indie,RPG"
39105,2018,"Action,Adventure,Indie"
39106,2018,Casual
39107,oon!,"Action,Indie"
39108,2018,"Indie,RPG,Strategy"
39109,2019,"Action,Adventure,Casual"
39110,2019,"Action,Indie"
39111,2015,"Action,Indie"
39112,2019,"Action,Adventure,Indie"
39113,2014,"Action,Adventure"
39114,2017,"Action,Casual,Indie,Racing,Sports"
39115,2019,"Action,Adventure,Indie"
39116,2018,"Indie,Simulation,Strategy"
39117,2018,"Action,Adventure,Indie"
39118,2018,"Action,Indie"
39119,2018,"Adventure,Casual,Indie"
39120,2018,"Indie,Early Access"
39121,2018,Action
39122,2018,"Indie,RPG,Strategy"
39123,2018,"Indie,RPG,Strategy"
39124,2018,"Casual,Indie"
39125,2019,"Casual,Simulation,Strategy"
39126,2018,"Free to Play,Indie,Simulation,Strategy"
39127,2018,"Design & Illustration,Web Publishing"
39128,2018,"Design & Illustration,Web Publishing"
39129,2018,"Adventure,Indie"
39130,2018,"Action,Indie,Simulation"
39131,2018,"Adventure,Indie,RPG,Simulation,Strategy"
39132,2019,"Casual,Indie"
39133,nan,"Adventure,Indie"
39134,2019,"Indie,RPG,Simulation,Strategy"
39135,2018,Strategy
39136,2018,"Action,Free to Play,Indie"
39137,2018,Simulation
39138,2018,"Indie,Early Access"
39139,2018,"Action,Indie"
39140,2018,"Casual,Indie,Strategy"
39141,19年冬,"Casual,Indie"
39142,2018,"Indie,RPG,Strategy"
39143,2018,"Action,Indie"
39144,2018,"Adventure,Indie,RPG"
39145,2018,Strategy
39146,2018,"Adventure,Indie,RPG"
39147,2018,"Action,Indie,Early Access"
39148,2019,"Adventure,Free to Play,Indie,Simulation,Early Access"
39149,2019,Casual
39150,2018,"Adventure,Indie"
39151,2018,"Casual,Indie"
39152,Soon,"Adventure,Indie"
39153,2016,
39154,soon,"Casual,Simulation,Strategy,Early Access"
39155,Soon,"Adventure,Casual,Indie"
39156,2016,"Adventure,Casual,Indie"
39157,soon,"Action,Adventure,Indie,Simulation,Strategy"
39158,2016,
39159,2016,
39160,2016,
39161,2017,Simulation
39162,2017,Simulation
39163,2019,"Adventure,Casual,Indie"
39164,nan,"Adventure,Casual,Indie"
39165,2020,"Indie,Simulation"
39166,able,"Action,Strategy,Early Access"
39167,2017,"Action,Adventure,Strategy,Early Access"
39168,nan,"Adventure,Casual,Indie"
39169,nan,Indie
39170,2016,"Casual,Indie,Simulation,Sports,Strategy"
39171,2020,"Action,Adventure,Indie"
39172,2019,"Adventure,Indie"
39173,2019,"Action,Casual,Indie,Racing,Sports"
39174,2018,"Casual,Indie,Simulation"
39175,2018,"Adventure,Indie"
39176,2019,RPG
39177,2019,"Action,Indie"
39178,2020,"Action,Adventure,Indie,RPG"
39179,2018,"Adventure,Casual"
39180,2018,"Indie,RPG,Strategy"
39181,cess,"Indie,Racing,Simulation,Early Access"
39182,2018,Indie
39183,2018,"Indie,RPG,Strategy"
39184,2020,"Action,Adventure,Casual,Indie,RPG"
39185,2016,"Adventure,RPG"
39186,2018,"Action,Adventure,Casual,Indie"
39187,2018,"Adventure,Casual,Indie"
39188,nan,"Action,Adventure,Casual,Indie"
39189,2016,"Adventure,Indie"
39190,TBD,"Indie,Simulation,Strategy"
39191,2019,"Action,Adventure,Indie"
39192,2019,"Action,Adventure,Indie,RPG,Strategy"
39193,2018,"Action,Adventure,Indie,RPG,Strategy"
39194,2018,"Casual,Indie,Early Access"
39195,nan,"Action,Adventure,Indie"
39196,2018,"Indie,RPG,Strategy"
39197,2018,"Indie,RPG,Strategy"
39198,2018,"Indie,RPG,Strategy"
39199,2018,"Adventure,Indie"
39200,2019,"Adventure,Casual,Indie,Simulation"
39201,2018,"Action,Adventure,Casual,Indie"
39202,2018,"Action,Indie"
39203,2018,"Indie,RPG,Strategy"
39204,2018,"Design & Illustration,Web Publishing"
39205,2018,Web Publishing
39206,2018,"Adventure,Indie"
39207,2019,"Action,RPG,Early Access"
39208,2018,Indie
39209,2018,Indie
39210,2018,"Action,Casual,Indie"
39211,2018,"Casual,Indie"
39212,2018,"Adventure,Casual,Indie,Sports"
39213,2018,"Casual,RPG,Simulation,Strategy"
39214,1993,Adventure
39215,1993,Adventure
39216,2018,Adventure
39217,2018,"Casual,Indie"
39218,soon,"Action,Casual,Indie"
39219,2018,"Action,Indie"
39220,2018,"Action,Adventure,Indie"
39221,2019,"Action,Adventure,Indie,RPG"
39222,2018,"Action,Adventure,Indie,RPG,Early Access"
39223,2018,"Action,RPG"
39224,2018,"Action,RPG"
39225,2018,"Action,RPG"
39226,2018,"Action,RPG"
39227,2018,"Action,RPG"
39228,2018,"Action,RPG"
39229,2018,"Action,RPG"
39230,2018,RPG
39231,2018,RPG
39232,2019,Indie
39233,2018,"Indie,RPG,Strategy"
39234,2021,"Simulation,Early Access"
39235,2019,Action
39236,Soon,"Action,Indie,Strategy"
39237,2018,"Design & Illustration,Web Publishing"
39238,2018,"Action,Casual,Indie"
39239,2018,"Indie,RPG"
39240,2019,"Action,Indie"
39241,2018,"Action,Casual,Indie"
39242,2018,"Action,Adventure,Indie,Simulation,Strategy,Early Access"
39243,2018,"Adventure,Indie,Strategy"
39244,2019,"Casual,Indie,Strategy"
39245,2018,"Casual,Indie"
39246,2019,"Action,Adventure,Massively Multiplayer,Early Access"
39247,2018,"Casual,Indie"
39248,2018,"Adventure,Indie,RPG,Early Access"
39249,2018,"Action,Indie,Strategy"
39250,2020,"Action,Adventure,Indie"
39251,2019,"Casual,Indie,Simulation"
39252,2018,"Adventure,Indie"
39253,2018,"Adventure,Indie"
39254,2019,"Action,Casual,Indie,RPG,Strategy"
39255,2018,"Indie,RPG,Strategy"
39256,2018,Indie
39257,2018,"Indie,RPG,Strategy"
39258,2018,"Adventure,Casual,Indie"
39259,2018,"Action,Adventure,Indie,RPG"
39260,nan,"Casual,Indie"
39261,2018,Indie
39262,2018,"Casual,Simulation"
39263,2018,"Action,Adventure,Indie,RPG"
39264,nan,"Racing,Simulation,Sports"
39265,2018,"Action,Free to Play,Massively Multiplayer,Strategy"
39266,2018,"Action,Free to Play,Massively Multiplayer,Strategy"
39267,2018,"Adventure,Casual,Indie"
39268,2018,"Adventure,Free to Play,Simulation"
39269,2018,"Action,Indie,Simulation,Strategy,Early Access"
39270,2018,"Indie,RPG,Strategy"
39271,nan,"Adventure,Indie,Simulation,Strategy"
39272,2018,Indie
39273,2018,"Adventure,Simulation,Strategy"
39274,2018,"Indie,RPG,Strategy"
39275,2018,"Action,Adventure,Indie,RPG"
39276,2018,"Action,Adventure,Indie,RPG"
